id_ingredient,id_nutrient,value,min,max
471,2,26300.0,17600.0,35000.0
495,2,300.0,,
495,2,0.0,,
495,2,300.0,,
495,2,100.0,,
495,2,380.0,,
495,2,190.0,,
495,2,340.0,,
495,2,300.0,,
495,2,190.0,,
495,2,200.0,,
495,2,190.0,,
495,2,1870.0,,
495,2,910.0,,
495,2,860.0,,
495,2,110.0,,
495,2,240.0,,
495,2,110.0,,
495,2,340.0,,
495,2,280.0,,
495,2,1454.5,369.0,2540.0
578,2,900.0,,
578,2,100.0,,
578,2,900.0,,
578,2,100.0,,
578,2,900.0,,
578,2,550.0,,
578,2,390.0,,
578,2,14150.0,700.0,27600.0
578,2,5950.0,400.0,11500.0
461,2,200.0,,
461,2,0.0,,
461,2,500.0,,
461,2,100.0,,
461,2,500.0,,
461,2,100.0,,
461,2,1300.0,,
461,2,200.0,,
461,2,1400.0,,
461,2,5061.0,1400.0,8722.0
396,2,4880.0,,
396,2,3310.0,,
396,2,5163.4,4070.0,6256.8
256,2,830.0,,
256,2,700.0,,
256,2,,,
256,2,11300.0,11300.0,11300.0
277,2,10630.0,,
277,2,11500.0,11500.0,11500.0
277,2,18000.0,18000.0,18000.0
315,2,4300.0,,
316,2,4300.0,,
365,2,4300.0,,
399,2,4300.0,,
427,2,4300.0,,
315,2,700.0,,
316,2,700.0,,
365,2,700.0,,
399,2,700.0,,
427,2,700.0,,
315,2,4400.0,,
316,2,4400.0,,
365,2,4400.0,,
399,2,4400.0,,
427,2,4400.0,,
315,2,700.0,,
316,2,700.0,,
365,2,700.0,,
399,2,700.0,,
427,2,700.0,,
315,2,700.0,,
316,2,700.0,,
365,2,700.0,,
399,2,700.0,,
427,2,700.0,,
315,2,100.0,,
316,2,100.0,,
365,2,100.0,,
399,2,100.0,,
427,2,100.0,,
315,2,14100.0,,
316,2,14100.0,,
365,2,14100.0,,
399,2,14100.0,,
427,2,14100.0,,
315,2,2300.0,,
316,2,2300.0,,
365,2,2300.0,,
399,2,2300.0,,
427,2,2300.0,,
315,2,1100.0,,
316,2,1100.0,,
365,2,1100.0,,
399,2,1100.0,,
427,2,1100.0,,
315,2,200.0,,
316,2,200.0,,
365,2,200.0,,
399,2,200.0,,
427,2,200.0,,
315,2,1200.0,,
316,2,1200.0,,
365,2,1200.0,,
399,2,1200.0,,
427,2,1200.0,,
315,2,200.0,,
316,2,200.0,,
365,2,200.0,,
399,2,200.0,,
427,2,200.0,,
315,2,700.0,,
316,2,700.0,,
365,2,700.0,,
399,2,700.0,,
427,2,700.0,,
315,2,100.0,,
316,2,100.0,,
365,2,100.0,,
399,2,100.0,,
427,2,100.0,,
315,2,800.0,,
316,2,800.0,,
365,2,800.0,,
399,2,800.0,,
427,2,800.0,,
315,2,100.0,,
316,2,100.0,,
365,2,100.0,,
399,2,100.0,,
427,2,100.0,,
315,2,0.0,,
316,2,0.0,,
365,2,0.0,,
399,2,0.0,,
427,2,0.0,,
315,2,1200.0,,
316,2,1200.0,,
365,2,1200.0,,
399,2,1200.0,,
427,2,1200.0,,
315,2,880.0,,
316,2,880.0,,
365,2,880.0,,
399,2,880.0,,
427,2,880.0,,
315,2,950.0,,
316,2,950.0,,
365,2,950.0,,
399,2,950.0,,
427,2,950.0,,
315,2,780.0,,
316,2,780.0,,
365,2,780.0,,
399,2,780.0,,
427,2,780.0,,
315,2,910.0,,
316,2,910.0,,
365,2,910.0,,
399,2,910.0,,
427,2,910.0,,
315,2,690.0,,
316,2,690.0,,
365,2,690.0,,
399,2,690.0,,
427,2,690.0,,
315,2,760.0,,
316,2,760.0,,
365,2,760.0,,
399,2,760.0,,
427,2,760.0,,
315,2,4320.0,,
316,2,4320.0,,
365,2,4320.0,,
399,2,4320.0,,
427,2,4320.0,,
315,2,1650.0,,
316,2,1650.0,,
365,2,1650.0,,
399,2,1650.0,,
427,2,1650.0,,
315,2,12910.0,,
316,2,12910.0,,
365,2,12910.0,,
399,2,12910.0,,
427,2,12910.0,,
315,2,1960.0,,
316,2,1960.0,,
365,2,1960.0,,
399,2,1960.0,,
427,2,1960.0,,
315,2,1640.0,,
316,2,1640.0,,
365,2,1640.0,,
399,2,1640.0,,
427,2,1640.0,,
315,2,1160.0,,
316,2,1160.0,,
365,2,1160.0,,
399,2,1160.0,,
427,2,1160.0,,
315,2,980.0,,
316,2,980.0,,
365,2,980.0,,
399,2,980.0,,
427,2,980.0,,
315,2,950.0,,
316,2,950.0,,
365,2,950.0,,
399,2,950.0,,
427,2,950.0,,
315,2,780.0,,
316,2,780.0,,
365,2,780.0,,
399,2,780.0,,
427,2,780.0,,
315,2,760.0,,
316,2,760.0,,
365,2,760.0,,
399,2,760.0,,
427,2,760.0,,
315,2,4320.0,,
316,2,4320.0,,
365,2,4320.0,,
399,2,4320.0,,
427,2,4320.0,,
315,2,1650.0,,
316,2,1650.0,,
365,2,1650.0,,
399,2,1650.0,,
427,2,1650.0,,
315,2,14110.0,,
316,2,14110.0,,
365,2,14110.0,,
399,2,14110.0,,
427,2,14110.0,,
315,2,5060.0,,
316,2,5060.0,,
365,2,5060.0,,
399,2,5060.0,,
427,2,5060.0,,
87,2,5970.0,,
87,2,6100.0,5200.0,7000.0
308,2,2800.0,,
309,2,2800.0,,
308,2,400.0,,
309,2,400.0,,
308,2,2800.0,,
309,2,2800.0,,
308,2,90.0,,
309,2,90.0,,
308,2,12500.0,12500.0,12500.0
309,2,12500.0,12500.0,12500.0
308,2,7250.0,2800.0,11700.0
309,2,7250.0,2800.0,11700.0
308,2,18250.0,14100.0,22400.0
309,2,18250.0,14100.0,22400.0
308,2,18600.0,17100.0,20100.0
309,2,18600.0,17100.0,20100.0
308,2,,,
309,2,,,
144,2,9110.0,,
313,2,9110.0,,
144,2,5560.0,,
313,2,5560.0,,
144,2,,,
313,2,,,
144,2,9900.0,9900.0,9900.0
313,2,9900.0,9900.0,9900.0
132,2,23000.0,,
132,2,31250.0,22700.0,39800.0
580,2,15400.0,,
580,2,12610.0,,
580,2,10350.0,,
580,2,11310.0,,
580,2,10690.0,,
580,2,6600.0,3800.0,9400.0
580,2,23000.0,8000.0,38000.0
323,2,60.0,,
324,2,60.0,,
517,2,5600.0,,
517,2,4800.0,,
517,2,4800.0,,
517,2,7920.0,,
517,2,26120.0,,
517,2,7600.0,,
517,2,5470.0,,
517,2,7600.0,,
517,2,17660.0,4500.0,30820.0
517,2,17536.75,5600.0,29473.5
148,2,25210.0,,
148,2,7540.0,,
148,2,7540.0,,
148,2,9000.0,9000.0,9000.0
148,2,8900.0,8900.0,8900.0
148,2,14500.0,2100.0,26900.0
161,2,810.0,,
154,2,1800.0,,
155,2,1800.0,,
157,2,1800.0,,
171,2,1800.0,,
154,2,300.0,,
155,2,300.0,,
157,2,300.0,,
171,2,300.0,,
154,2,8980.0,,
155,2,8980.0,,
157,2,8980.0,,
171,2,8980.0,,
154,2,1820.0,,
155,2,1820.0,,
157,2,1820.0,,
171,2,1820.0,,
154,2,7150.0,1400.0,12900.0
155,2,7150.0,1400.0,12900.0
157,2,7150.0,1400.0,12900.0
171,2,7150.0,1400.0,12900.0
407,2,1300.0,,
407,2,200.0,,
407,2,1090.0,,
407,2,3890.0,,
54,2,1800.0,,
54,2,300.0,,
289,2,12300.0,,
289,2,2500.0,,
96,2,1800.0,,
331,2,1800.0,,
493,2,1800.0,,
96,2,300.0,,
331,2,300.0,,
493,2,300.0,,
604,2,1000.0,,
604,2,200.0,,
604,2,900.0,,
604,2,100.0,,
604,2,1700.0,,
604,2,300.0,,
604,2,14300.0,1600.0,27000.0
604,2,7792.5,1285.0,14300.0
604,2,13000.0,11000.0,15000.0
35,2,8700.0,,
341,2,8700.0,,
374,2,8700.0,,
432,2,8700.0,,
566,2,8700.0,,
35,2,1500.0,,
341,2,1500.0,,
374,2,1500.0,,
432,2,1500.0,,
566,2,1500.0,,
35,2,7900.0,,
341,2,7900.0,,
374,2,7900.0,,
432,2,7900.0,,
566,2,7900.0,,
35,2,1400.0,,
341,2,1400.0,,
374,2,1400.0,,
432,2,1400.0,,
566,2,1400.0,,
35,2,7000.0,,
341,2,7000.0,,
374,2,7000.0,,
432,2,7000.0,,
566,2,7000.0,,
35,2,1200.0,,
341,2,1200.0,,
374,2,1200.0,,
432,2,1200.0,,
566,2,1200.0,,
35,2,9300.0,,
341,2,9300.0,,
374,2,9300.0,,
432,2,9300.0,,
566,2,9300.0,,
35,2,1600.0,,
341,2,1600.0,,
374,2,1600.0,,
432,2,1600.0,,
566,2,1600.0,,
35,2,8300.0,,
341,2,8300.0,,
374,2,8300.0,,
432,2,8300.0,,
566,2,8300.0,,
35,2,1400.0,,
341,2,1400.0,,
374,2,1400.0,,
432,2,1400.0,,
566,2,1400.0,,
35,2,8300.0,,
341,2,8300.0,,
374,2,8300.0,,
432,2,8300.0,,
566,2,8300.0,,
35,2,1400.0,,
341,2,1400.0,,
374,2,1400.0,,
432,2,1400.0,,
566,2,1400.0,,
35,2,8300.0,,
341,2,8300.0,,
374,2,8300.0,,
432,2,8300.0,,
566,2,8300.0,,
35,2,1400.0,,
341,2,1400.0,,
374,2,1400.0,,
432,2,1400.0,,
566,2,1400.0,,
35,2,9300.0,,
341,2,9300.0,,
374,2,9300.0,,
432,2,9300.0,,
566,2,9300.0,,
35,2,1600.0,,
341,2,1600.0,,
374,2,1600.0,,
432,2,1600.0,,
566,2,1600.0,,
35,2,8400.0,,
341,2,8400.0,,
374,2,8400.0,,
432,2,8400.0,,
566,2,8400.0,,
35,2,1400.0,,
341,2,1400.0,,
374,2,1400.0,,
432,2,1400.0,,
566,2,1400.0,,
35,2,5200.0,,
341,2,5200.0,,
374,2,5200.0,,
432,2,5200.0,,
566,2,5200.0,,
35,2,9500.0,,
341,2,9500.0,,
374,2,9500.0,,
432,2,9500.0,,
566,2,9500.0,,
35,2,10500.0,,
341,2,10500.0,,
374,2,10500.0,,
432,2,10500.0,,
566,2,10500.0,,
35,2,6600.0,,
341,2,6600.0,,
374,2,6600.0,,
432,2,6600.0,,
566,2,6600.0,,
35,2,8800.0,,
341,2,8800.0,,
374,2,8800.0,,
432,2,8800.0,,
566,2,8800.0,,
35,2,12100.0,,
341,2,12100.0,,
374,2,12100.0,,
432,2,12100.0,,
566,2,12100.0,,
35,2,12000.0,,
341,2,12000.0,,
374,2,12000.0,,
432,2,12000.0,,
566,2,12000.0,,
35,2,10860.0,,
341,2,10860.0,,
374,2,10860.0,,
432,2,10860.0,,
566,2,10860.0,,
35,2,9500.0,,
341,2,9500.0,,
374,2,9500.0,,
432,2,9500.0,,
566,2,9500.0,,
35,2,8600.0,,
341,2,8600.0,,
374,2,8600.0,,
432,2,8600.0,,
566,2,8600.0,,
35,2,9870.0,,
341,2,9870.0,,
374,2,9870.0,,
432,2,9870.0,,
566,2,9870.0,,
35,2,9600.0,,
341,2,9600.0,,
374,2,9600.0,,
432,2,9600.0,,
566,2,9600.0,,
35,2,8300.0,,
341,2,8300.0,,
374,2,8300.0,,
432,2,8300.0,,
566,2,8300.0,,
35,2,9900.0,,
341,2,9900.0,,
374,2,9900.0,,
432,2,9900.0,,
566,2,9900.0,,
35,2,13200.0,,
341,2,13200.0,,
374,2,13200.0,,
432,2,13200.0,,
566,2,13200.0,,
35,2,8500.0,,
341,2,8500.0,,
374,2,8500.0,,
432,2,8500.0,,
566,2,8500.0,,
35,2,8070.0,,
341,2,8070.0,,
374,2,8070.0,,
432,2,8070.0,,
566,2,8070.0,,
35,2,7060.0,,
341,2,7060.0,,
374,2,7060.0,,
432,2,7060.0,,
566,2,7060.0,,
35,2,8360.0,,
341,2,8360.0,,
374,2,8360.0,,
432,2,8360.0,,
566,2,8360.0,,
35,2,4720.0,,
341,2,4720.0,,
374,2,4720.0,,
432,2,4720.0,,
566,2,4720.0,,
35,2,10420.0,,
341,2,10420.0,,
374,2,10420.0,,
432,2,10420.0,,
566,2,10420.0,,
35,2,8200.0,,
341,2,8200.0,,
374,2,8200.0,,
432,2,8200.0,,
566,2,8200.0,,
35,2,4290.0,,
341,2,4290.0,,
374,2,4290.0,,
432,2,4290.0,,
566,2,4290.0,,
35,2,8200.0,,
341,2,8200.0,,
374,2,8200.0,,
432,2,8200.0,,
566,2,8200.0,,
206,2,5000.0,,
206,2,900.0,,
206,2,12300.0,,
206,2,2200.0,,
206,2,13100.0,,
206,2,2300.0,,
206,2,160.0,,
206,2,7460.0,,
206,2,2630.0,,
206,2,11310.0,,
206,2,5150.0,,
206,2,11260.0,,
206,2,5060.0,,
206,2,5280.0,,
206,2,4370.0,,
206,2,13040.0,,
206,2,5800.0,,
206,2,19860.0,,
206,2,8080.0,,
206,2,13140.0,,
206,2,4530.0,,
206,2,14630.0,,
206,2,5330.0,,
206,2,14160.0,,
206,2,4540.0,,
206,2,14610.0,,
206,2,5040.0,,
206,2,8380.0,,
206,2,14380.0,,
206,2,5060.0,,
206,2,11350.0,,
206,2,4000.0,,
206,2,10330.0,,
206,2,13040.0,,
206,2,5800.0,,
206,2,19860.0,,
206,2,8080.0,,
206,2,14630.0,,
206,2,5330.0,,
206,2,13350.0,,
206,2,4580.0,,
206,2,3440.0,,
206,2,910.0,,
206,2,21780.0,,
206,2,8860.0,,
206,2,4540.0,,
206,2,5800.0,,
206,2,5800.0,,
206,2,14160.0,,
206,2,4540.0,,
206,2,13040.0,,
206,2,5800.0,,
206,2,13040.0,,
206,2,4540.0,,
206,2,5800.0,,
206,2,8860.0,,
206,2,21780.0,,
206,2,100.0,,
112,2,7400.0,,
112,2,1300.0,,
112,2,8300.0,,
112,2,1500.0,,
112,2,5600.0,,
112,2,1000.0,,
112,2,4700.0,,
112,2,800.0,,
112,2,6200.0,,
112,2,1100.0,,
112,2,5300.0,,
112,2,900.0,,
112,2,6200.0,,
112,2,8000.0,,
112,2,7300.0,,
112,2,6700.0,,
112,2,7800.0,,
112,2,6660.0,,
112,2,7380.0,,
112,2,7000.0,,
112,2,6100.0,,
112,2,6900.0,,
112,2,4800.0,,
112,2,4000.0,,
112,2,6200.0,,
112,2,6100.0,,
112,2,5000.0,,
112,2,6600.0,,
112,2,5800.0,,
112,2,5120.0,,
112,2,4900.0,,
112,2,4600.0,,
112,2,4400.0,,
112,2,4900.0,,
112,2,5700.0,,
112,2,5610.0,,
112,2,3600.0,,
112,2,4330.0,,
112,2,3600.0,,
112,2,3700.0,,
112,2,4200.0,,
112,2,5600.0,,
112,2,6900.0,,
112,2,5800.0,,
112,2,10600.0,,
112,2,4000.0,,
112,2,5600.0,,
112,2,6200.0,,
112,2,6100.0,,
112,2,6500.0,,
112,2,5400.0,,
112,2,6000.0,,
112,2,6500.0,,
112,2,9600.0,,
112,2,5300.0,,
112,2,8200.0,,
112,2,9100.0,,
112,2,9000.0,,
112,2,8800.0,,
112,2,4100.0,,
112,2,6100.0,,
112,2,4900.0,,
112,2,2900.0,,
112,2,3800.0,,
112,2,3900.0,,
112,2,4500.0,,
112,2,4800.0,,
112,2,10000.0,,
112,2,3100.0,,
112,2,4100.0,,
112,2,5100.0,,
112,2,4200.0,,
112,2,4700.0,,
112,2,5900.0,,
112,2,3840.0,,
112,2,4500.0,,
112,2,5000.0,,
112,2,4300.0,,
112,2,6800.0,,
112,2,5700.0,,
112,2,6100.0,,
112,2,5400.0,,
112,2,10600.0,,
112,2,5900.0,,
112,2,5540.0,,
112,2,4280.0,,
112,2,3020.0,,
112,2,4670.0,,
112,2,4500.0,,
112,2,4410.0,,
112,2,3500.0,,
112,2,4890.0,,
112,2,4250.0,,
112,2,5480.0,,
112,2,5170.0,,
112,2,4270.0,,
112,2,5170.0,,
112,2,9000.0,,
112,2,4350.0,,
112,2,4350.0,,
112,2,4670.0,,
112,2,7100.0,,
112,2,5200.0,,
112,2,8000.0,,
112,2,4420.0,,
112,2,7810.0,,
112,2,6250.0,,
112,2,3570.0,,
112,2,6900.0,,
112,2,5880.0,,
112,2,5000.0,,
112,2,8810.0,,
112,2,6180.0,,
112,2,5250.0,,
112,2,6160.0,,
112,2,5560.0,,
112,2,6560.0,,
112,2,5840.0,,
112,2,7250.0,,
112,2,6160.0,,
189,2,18290.0,,
257,2,18290.0,,
189,2,19350.0,,
257,2,19350.0,,
548,2,6090.0,,
548,2,12550.0,11700.0,13400.0
598,2,17960.0,,
598,2,23030.0,,
598,2,14190.0,,
598,2,24580.0,,
598,2,24620.0,,
205,2,18600.0,,
205,2,23850.0,,
355,2,11900.0,,
355,2,23800.0,,
319,2,23330.0,,
319,2,29910.0,,
288,2,5970.0,,
583,2,5970.0,,
597,2,5970.0,,
288,2,8620.0,,
583,2,8620.0,,
597,2,8620.0,,
288,2,9062.5,2500.0,15625.0
583,2,9062.5,2500.0,15625.0
597,2,9062.5,2500.0,15625.0
383,2,1000.0,,
383,2,900.0,,
383,2,1760.0,,
383,2,1230.0,,
383,2,900.0,,
383,2,1230.0,,
37,2,1140.0,,
76,2,1140.0,,
63,2,4200.0,,
63,2,6820.0,,
63,2,2880.0,,
63,2,4480.0,,
93,2,1400.0,,
333,2,1400.0,,
521,2,1400.0,,
562,2,1400.0,,
590,2,1400.0,,
591,2,1400.0,,
93,2,880.0,,
333,2,880.0,,
521,2,880.0,,
562,2,880.0,,
590,2,880.0,,
591,2,880.0,,
93,2,4950.0,1400.0,8500.0
333,2,4950.0,1400.0,8500.0
521,2,4950.0,1400.0,8500.0
562,2,4950.0,1400.0,8500.0
590,2,4950.0,1400.0,8500.0
591,2,4950.0,1400.0,8500.0
508,2,15270.0,,
509,2,15270.0,,
508,2,18730.0,,
509,2,18730.0,,
134,2,18500.0,,
310,2,18500.0,,
335,2,18500.0,,
336,2,18500.0,,
361,2,18500.0,,
134,2,23720.0,,
310,2,23720.0,,
335,2,23720.0,,
336,2,23720.0,,
361,2,23720.0,,
231,2,5710.0,,
449,2,5710.0,,
231,2,11420.0,,
449,2,11420.0,,
231,2,7060.0,,
449,2,7060.0,,
231,2,8870.0,,
449,2,8870.0,,
231,2,5220.0,,
449,2,5220.0,,
231,2,7000.0,,
449,2,7000.0,,
556,2,18440.0,,
559,2,18440.0,,
556,2,23650.0,,
559,2,23650.0,,
555,2,20350.0,,
555,2,28890.0,,
178,2,9400.0,,
178,2,5270.0,,
178,2,2100.0,,
178,2,2090.0,,
178,2,5270.0,,
178,2,2090.0,,
178,2,9948.25,2100.0,17796.5
178,2,16750.0,6700.0,26800.0
178,2,39200.0,38400.0,40000.0
178,2,26724.25,9400.0,44048.5
186,2,2100.0,,
186,2,300.0,,
186,2,2000.0,,
186,2,7500.0,1800.0,13200.0
187,2,2200.0,,
187,2,400.0,,
187,2,2100.0,,
187,2,300.0,,
187,2,4700.0,,
187,2,700.0,,
187,2,1900.0,,
187,2,2660.0,,
187,2,2840.0,,
187,2,2800.0,,
187,2,1900.0,,
187,2,1900.0,,
187,2,2840.0,,
187,2,1900.0,,
196,2,1500.0,,
196,2,810.0,,
196,2,15200.0,,
196,2,810.0,,
196,2,19000.0,5500.0,32500.0
196,2,11950.0,2200.0,21700.0
196,2,9150.0,2200.0,16100.0
299,2,1800.0,,
299,2,2980.0,,
299,2,13943.5,1800.0,26087.0
357,2,14480.0,,
357,2,18560.0,,
233,2,1340.0,,
448,2,1340.0,,
599,2,1340.0,,
233,2,1730.0,,
448,2,1730.0,,
599,2,1730.0,,
233,2,1730.0,,
448,2,1730.0,,
599,2,1730.0,,
233,2,4280.0,1340.0,7220.0
448,2,4280.0,1340.0,7220.0
599,2,4280.0,1340.0,7220.0
325,2,0.0,,
581,2,14120.0,,
581,2,4400.0,,
581,2,,,
2,2,20500.0,,
542,2,20500.0,,
2,2,19680.0,,
542,2,19680.0,,
2,2,19780.0,,
542,2,19780.0,,
2,2,24580.0,,
542,2,24580.0,,
2,2,23100.0,,
542,2,23100.0,,
2,2,24620.0,,
542,2,24620.0,,
605,2,20860.0,,
103,2,13000.0,,
575,2,13000.0,,
284,2,22900.0,,
284,2,18100.0,,
284,2,17000.0,,
284,2,25850.0,,
284,2,22100.0,,
284,2,900.0,,
421,2,2600.0,,
421,2,6100.0,,
553,2,20600.0,,
553,2,27100.0,,
360,2,15580.0,,
360,2,17940.0,,
202,2,700.0,,
202,2,420.0,,
202,2,250.0,,
535,2,480.0,,
535,2,4820.0,,
318,2,18000.0,,
318,2,2900.0,,
197,2,17100.0,,
199,2,17100.0,,
197,2,2700.0,,
199,2,2700.0,,
454,2,19700.0,,
455,2,19700.0,,
454,2,3200.0,,
455,2,3200.0,,
123,2,81100.0,,
136,2,81100.0,,
140,2,81100.0,,
141,2,81100.0,,
123,2,13000.0,,
136,2,13000.0,,
140,2,13000.0,,
141,2,13000.0,,
123,2,10900.0,,
136,2,10900.0,,
140,2,10900.0,,
141,2,10900.0,,
123,2,1700.0,,
136,2,1700.0,,
140,2,1700.0,,
141,2,1700.0,,
123,2,47400.0,,
136,2,47400.0,,
140,2,47400.0,,
141,2,47400.0,,
123,2,7600.0,,
136,2,7600.0,,
140,2,7600.0,,
141,2,7600.0,,
123,2,12600.0,,
136,2,12600.0,,
140,2,12600.0,,
141,2,12600.0,,
123,2,2000.0,,
136,2,2000.0,,
140,2,2000.0,,
141,2,2000.0,,
123,2,34300.0,,
136,2,34300.0,,
140,2,34300.0,,
141,2,34300.0,,
123,2,5500.0,,
136,2,5500.0,,
140,2,5500.0,,
141,2,5500.0,,
123,2,15900.0,,
136,2,15900.0,,
140,2,15900.0,,
141,2,15900.0,,
123,2,2500.0,,
136,2,2500.0,,
140,2,2500.0,,
141,2,2500.0,,
123,2,12800.0,,
136,2,12800.0,,
140,2,12800.0,,
141,2,12800.0,,
123,2,2100.0,,
136,2,2100.0,,
140,2,2100.0,,
141,2,2100.0,,
123,2,13900.0,,
136,2,13900.0,,
140,2,13900.0,,
141,2,13900.0,,
123,2,2200.0,,
136,2,2200.0,,
140,2,2200.0,,
141,2,2200.0,,
123,2,10500.0,,
136,2,10500.0,,
140,2,10500.0,,
141,2,10500.0,,
123,2,1700.0,,
136,2,1700.0,,
140,2,1700.0,,
141,2,1700.0,,
123,2,12000.0,,
136,2,12000.0,,
140,2,12000.0,,
141,2,12000.0,,
123,2,1900.0,,
136,2,1900.0,,
140,2,1900.0,,
141,2,1900.0,,
123,2,12500.0,,
136,2,12500.0,,
140,2,12500.0,,
141,2,12500.0,,
123,2,2000.0,,
136,2,2000.0,,
140,2,2000.0,,
141,2,2000.0,,
123,2,14000.0,,
136,2,14000.0,,
140,2,14000.0,,
141,2,14000.0,,
123,2,2200.0,,
136,2,2200.0,,
140,2,2200.0,,
141,2,2200.0,,
123,2,14200.0,,
136,2,14200.0,,
140,2,14200.0,,
141,2,14200.0,,
123,2,2300.0,,
136,2,2300.0,,
140,2,2300.0,,
141,2,2300.0,,
123,2,12560.0,,
136,2,12560.0,,
140,2,12560.0,,
141,2,12560.0,,
123,2,10900.0,,
136,2,10900.0,,
140,2,10900.0,,
141,2,10900.0,,
123,2,15860.0,,
136,2,15860.0,,
140,2,15860.0,,
141,2,15860.0,,
123,2,15500.0,,
136,2,15500.0,,
140,2,15500.0,,
141,2,15500.0,,
123,2,13800.0,,
136,2,13800.0,,
140,2,13800.0,,
141,2,13800.0,,
123,2,13610.0,,
136,2,13610.0,,
140,2,13610.0,,
141,2,13610.0,,
123,2,12580.0,,
136,2,12580.0,,
140,2,12580.0,,
141,2,12580.0,,
123,2,10570.0,,
136,2,10570.0,,
140,2,10570.0,,
141,2,10570.0,,
123,2,12510.0,,
136,2,12510.0,,
140,2,12510.0,,
141,2,12510.0,,
123,2,9990.0,,
136,2,9990.0,,
140,2,9990.0,,
141,2,9990.0,,
123,2,47350.0,,
136,2,47350.0,,
140,2,47350.0,,
141,2,47350.0,,
123,2,48170.0,,
136,2,48170.0,,
140,2,48170.0,,
141,2,48170.0,,
123,2,76920.0,,
136,2,76920.0,,
140,2,76920.0,,
141,2,76920.0,,
123,2,82400.0,,
136,2,82400.0,,
140,2,82400.0,,
141,2,82400.0,,
123,2,34250.0,,
136,2,34250.0,,
140,2,34250.0,,
141,2,34250.0,,
123,2,12810.0,,
136,2,12810.0,,
140,2,12810.0,,
141,2,12810.0,,
123,2,13870.0,,
136,2,13870.0,,
140,2,13870.0,,
141,2,13870.0,,
123,2,13050.0,,
136,2,13050.0,,
140,2,13050.0,,
141,2,13050.0,,
123,2,13680.0,,
136,2,13680.0,,
140,2,13680.0,,
141,2,13680.0,,
123,2,14000.0,,
136,2,14000.0,,
140,2,14000.0,,
141,2,14000.0,,
123,2,11950.0,,
136,2,11950.0,,
140,2,11950.0,,
141,2,11950.0,,
123,2,9800.0,,
136,2,9800.0,,
140,2,9800.0,,
141,2,9800.0,,
123,2,81100.0,,
136,2,81100.0,,
140,2,81100.0,,
141,2,81100.0,,
123,2,35600.0,,
136,2,35600.0,,
140,2,35600.0,,
141,2,35600.0,,
123,2,10970.0,,
136,2,10970.0,,
140,2,10970.0,,
141,2,10970.0,,
123,2,13840.0,,
136,2,13840.0,,
140,2,13840.0,,
141,2,13840.0,,
123,2,15060.0,,
136,2,15060.0,,
140,2,15060.0,,
141,2,15060.0,,
123,2,13100.0,,
136,2,13100.0,,
140,2,13100.0,,
141,2,13100.0,,
90,2,3500.0,,
100,2,3500.0,,
115,2,3500.0,,
176,2,3500.0,,
353,2,3500.0,,
486,2,3500.0,,
90,2,600.0,,
100,2,600.0,,
115,2,600.0,,
176,2,600.0,,
353,2,600.0,,
486,2,600.0,,
90,2,4000.0,,
100,2,4000.0,,
115,2,4000.0,,
176,2,4000.0,,
353,2,4000.0,,
486,2,4000.0,,
90,2,600.0,,
100,2,600.0,,
115,2,600.0,,
176,2,600.0,,
353,2,600.0,,
486,2,600.0,,
90,2,4000.0,,
100,2,4000.0,,
115,2,4000.0,,
176,2,4000.0,,
353,2,4000.0,,
486,2,4000.0,,
90,2,600.0,,
100,2,600.0,,
115,2,600.0,,
176,2,600.0,,
353,2,600.0,,
486,2,600.0,,
90,2,4000.0,,
100,2,4000.0,,
115,2,4000.0,,
176,2,4000.0,,
353,2,4000.0,,
486,2,4000.0,,
90,2,600.0,,
100,2,600.0,,
115,2,600.0,,
176,2,600.0,,
353,2,600.0,,
486,2,600.0,,
90,2,4000.0,,
100,2,4000.0,,
115,2,4000.0,,
176,2,4000.0,,
353,2,4000.0,,
486,2,4000.0,,
90,2,600.0,,
100,2,600.0,,
115,2,600.0,,
176,2,600.0,,
353,2,600.0,,
486,2,600.0,,
90,2,4000.0,,
100,2,4000.0,,
115,2,4000.0,,
176,2,4000.0,,
353,2,4000.0,,
486,2,4000.0,,
90,2,600.0,,
100,2,600.0,,
115,2,600.0,,
176,2,600.0,,
353,2,600.0,,
486,2,600.0,,
90,2,3000.0,,
100,2,3000.0,,
115,2,3000.0,,
176,2,3000.0,,
353,2,3000.0,,
486,2,3000.0,,
90,2,500.0,,
100,2,500.0,,
115,2,500.0,,
176,2,500.0,,
353,2,500.0,,
486,2,500.0,,
90,2,4000.0,,
100,2,4000.0,,
115,2,4000.0,,
176,2,4000.0,,
353,2,4000.0,,
486,2,4000.0,,
90,2,600.0,,
100,2,600.0,,
115,2,600.0,,
176,2,600.0,,
353,2,600.0,,
486,2,600.0,,
90,2,3900.0,,
100,2,3900.0,,
115,2,3900.0,,
176,2,3900.0,,
353,2,3900.0,,
486,2,3900.0,,
90,2,600.0,,
100,2,600.0,,
115,2,600.0,,
176,2,600.0,,
353,2,600.0,,
486,2,600.0,,
90,2,4100.0,,
100,2,4100.0,,
115,2,4100.0,,
176,2,4100.0,,
353,2,4100.0,,
486,2,4100.0,,
90,2,4100.0,,
100,2,4100.0,,
115,2,4100.0,,
176,2,4100.0,,
353,2,4100.0,,
486,2,4100.0,,
90,2,4410.0,,
100,2,4410.0,,
115,2,4410.0,,
176,2,4410.0,,
